crime_date,day_of_week,month,year,temp,prcp,wdsp,fog,total_crimes
2018-02-15,5,2,2018,40.8,0.0,6.2,1,701
2018-11-15,5,11,2018,31.0,0.0,3.2,1,695
2019-02-07,5,2,2019,35.6,0.57,8.0,1,671
2019-05-02,5,5,2019,44.3,0.04,8.0,1,702
2019-10-31,5,10,2019,33.4,0.46,14.7,1,590
2016-06-10,6,6,2016,73.8,0.31,7.5,1,764
2016-07-08,6,7,2016,75.9,1.05,8.3,1,792
2016-12-16,6,12,2016,11.7,0.0,7.7,1,696
2017-07-21,6,7,2017,79.7,0.85,4.9,1,758
2018-02-09,6,2,2018,23.6,0.5,8.1,1,506
2018-12-14,6,12,2018,38.8,0.24,5.9,1,795
2019-06-07,6,6,2019,66.2,0.0,7.2,1,824
2015-06-13,7,6,2015,66.1,0.17,6.2,1,813
2015-09-19,7,9,2015,65.5,1.17,9.7,1,791
2015-11-21,7,11,2015,31.9,0.46,8.6,1,528
2015-12-05,7,12,2015,35.8,0.0,7.1,1,707
2015-12-12,7,12,2015,49.7,0.0,3.4,1,751
2016-01-09,7,1,2016,37.1,0.18,5.2,1,651
2016-04-02,7,4,2016,35.2,0.08,15.8,1,651
2016-04-09,7,4,2016,30.0,0.1,11.8,1,689
2017-01-21,7,1,2017,48.2,0.03,7.2,1,787
2017-11-04,7,11,2017,45.7,0.0,8.7,1,757
2018-02-17,7,2,2018,24.7,0.0,6.1,1,604
2018-12-15,7,12,2018,35.2,0.13,6.5,1,746
2019-01-12,7,1,2019,30.2,0.0,7.3,1,675
2019-02-23,7,2,2019,35.6,0.0,8.9,1,647
2019-04-27,7,4,2019,42.4,0.02,8.3,1,629
